#%modelname
#Red, Green, Blue, Alpha, OffsetX, OffsetY, OffsetZ, CustomSize, BlinkType, NoDistance, DrawSearchlight
#0.45 - custom size reserved for traffic lights

%verticalift_bridge
255 255 255 255 -1.6117400 6.73241997 8.81812954 1.20 00 0 0
255 255 255 255 -1.6117400 0.20748900 8.81812954 1.20 00 0 0
255 255 255 255 -1.6117400 -6.4660001 8.81812954 1.20 00 0 0
%sub_tripbboard
255 255 255 255 6.23278999 5.95116997 12.6791000 1.00 00 0 0
255 255 255 255 4.23389006 6.90454006 12.6791000 1.00 00 0 0
255 255 255 255 2.79503989 7.59087992 12.6791000 1.00 00 0 0
255 255 255 255 -8.0489502 2.79577994 12.6791000 1.00 00 0 0
255 255 255 255 -8.0489502 0.29046601 12.6791000 1.00 00 0 0
255 255 255 255 -8.0489502 -2.2867999 12.6791000 1.00 00 0 0
255 255 255 255 1.68615997 -8.0170898 12.6791000 1.00 00 0 0
255 255 255 255 4.22179985 -6.8347201 12.6791000 1.00 00 0 0
255 255 255 255 6.40899992 -5.8148198 12.6791000 1.00 00 0 0
%sub_floodlite
255 255 255 255 1.52890003 0.10104400 13.8858004 1.00 00 0 1
255 255 255 255 -1.5289000 0.10104400 13.8858004 1.00 00 0 1
%3D8Ball
255 000 000 255 0.00002596 -0.4477200 0.82845497 1.00 02 0 0
090 090 090 255 0.00002599 -0.0000016 0.00000040 1.00 00 0 0
%helix_barrier
228 145 000 255 14.1482000 0.03039550 0.98691899 1.20 00 0 0
228 145 000 255 -9.1780701 0.03039550 0.98691899 1.20 00 0 0
228 145 000 255 10.8648005 0.03039550 0.98691899 1.20 00 0 0
228 145 000 255 9.08504009 0.03039550 0.98691899 1.20 00 0 0
228 145 000 255 5.74976015 0.03039550 0.98691899 1.20 00 0 0
228 145 000 255 -5.7815299 0.03039550 0.98691899 1.20 00 0 0
228 145 000 255 -10.929900 0.03039550 0.98691899 1.20 00 0 0
228 145 000 255 -14.237100 0.03039550 0.98691899 1.20 00 0 0
%floatpackge1
255 255 255 255 0.00840759 -0.0101948 0.75721198 0.60 03 0 0
%mine
255 000 000 255 0.00000000 -0.0069227 0.07920430 1.00 02 0 0
%bollardlight
255 255 255 255 -0.0257463 -0.0584068 0.31920901 0.75 00 0 1
%lampost_coast
255 255 255 255 0.64504200 0.00001527 4.41736984 1.00 00 0 1
%lamppost3
255 148 052 255 -1.4057500 0.20891000 3.67025995 1.20 00 0 1
%Streetlamp2
255 255 255 255 -0.3400040 0.01872250 5.22464991 1.00 00 0 0
255 255 255 255 0.53780901 0.01872250 5.22464991 1.00 00 0 0
%Streetlamp1
255 255 255 255 -0.0298080 0.02392910 5.22464991 1.00 00 0 0
%bouy
255 000 000 255 0.03591540 0.05842020 10.2748003 1.20 03 0 0
255 000 000 255 0.03591540 0.05842020 12.5429001 1.00 00 0 0
%barrelexpos
255 059 059 255 -0.0029871 -0.2660580 0.18544500 0.30 02 0 0
%lamppost1
249 145 034 255 -0.4363920 0.04487710 3.20199990 1.20 00 0 1
%doublestreetlght1
167 255 242 255 2.71970010 1.03363001 4.80805016 1.20 00 0 1
%lamppost2
255 168 017 255 2.88123012 -0.0623951 5.42080021 1.20 00 0 1
255 168 017 255 -3.0561299 -0.0623951 5.42080021 1.20 00 0 1
%trafficlight1
255 000 000 255 -3.6842401 0.76924700 2.82931995 0.45 00 0 0
255 128 000 255 -3.6842401 0.76924700 2.48265004 0.45 00 0 0
000 255 000 255 -3.7151799 -0.4187160 3.16120005 0.45 00 0 0
255 000 000 255 -3.7151799 -0.4187160 2.82931995 0.45 00 0 0
255 128 000 255 -3.7151799 -0.4187160 2.48265004 0.45 00 0 0
000 255 000 255 -3.6842401 0.76924700 3.16120005 0.45 00 0 0
%buildingalarm
000 054 255 255 0.00336456 -0.0191307 0.36999500 1.00 04 0 0
%iten_baker01
255 255 255 255 -14.851600 0.62144500 6.35923004 1.00 00 0 0
%luigiineerclub
196 196 172 255 3.89599991 -5.2054400 -1.8257600 1.00 00 0 0
248 248 248 255 0.73046899 6.60882998 -1.3924900 1.00 00 0 0
%LUIGICLUBout
119 255 255 255 10.1608000 5.27573013 -6.3625598 1.20 02 0 0
119 255 255 255 11.6224003 5.24515009 -6.3625598 1.20 02 0 0
119 255 255 255 11.6224003 6.45801020 -6.3625598 1.20 02 0 0
119 255 255 255 11.6224003 7.59759998 -6.3625598 1.20 02 0 0
119 255 255 255 11.6224003 8.71292019 -6.3625598 1.20 02 0 0
119 255 255 255 11.6224003 9.76311970 -6.3625598 1.20 02 0 0
119 255 255 255 10.1007996 9.75399971 -6.3625598 1.20 02 0 0
%playerwarehouseint
255 255 255 255 5.52056980 0.92132598 2.24529004 0.80 00 0 0
255 255 255 255 5.52056980 3.01428008 2.24529004 0.80 00 0 0
255 255 255 255 -0.6884160 -3.4262700 2.66937995 0.80 00 0 0
255 255 255 255 1.47503996 -3.4262700 2.66937995 0.80 00 0 0
255 255 255 255 3.30408001 -3.8030100 2.66937995 0.80 00 0 0
255 255 255 255 3.30408001 -7.3561702 2.66937995 0.80 00 0 0
255 255 255 255 1.47503996 -7.7128601 2.66937995 0.80 00 0 0
255 255 255 255 -0.6884160 -7.7128601 2.66937995 0.80 00 0 0
%ind_maindrag1
255 255 255 255 2.59129000 -19.984100 -9.9060898 1.00 00 0 0
255 255 255 255 -2.4254301 -19.984100 -9.9060898 1.00 00 0 0
255 255 255 255 -5.4293399 -17.972401 -9.9060898 1.00 00 0 0
255 255 255 255 -5.4293399 -14.656900 -9.9060898 1.00 00 0 0
255 255 255 255 -5.4293399 -11.341500 -9.9060898 1.00 00 0 0
%doc_tar7
255 255 255 255 -49.305500 15.9169998 14.2974005 1.00 00 0 0
255 255 255 255 -49.305099 19.4396000 14.2974005 0.50 00 0 0
255 255 255 255 -49.291698 12.3404999 14.2974005 0.50 00 0 0
255 255 255 255 -46.293098 19.4652004 14.2700005 0.50 00 0 0
255 255 255 255 -46.300499 15.9561996 14.2700005 0.50 00 0 0
255 255 255 255 -46.311600 12.3227997 14.2700005 0.50 00 0 0
%doc_shedbig4
255 255 255 255 -36.080101 20.2437992 -6.3332300 1.00 00 0 0
255 255 255 255 22.4263000 20.2173004 -6.3572502 1.00 00 0 0
255 255 255 255 17.1996994 20.2306995 -6.3452201 1.00 00 0 0
255 255 255 255 2.68982005 20.2537003 -6.3242998 1.00 00 0 0
255 255 255 255 -16.614000 20.2050991 -6.3683901 1.00 00 0 0
255 255 255 255 -23.030600 20.1991997 -6.3737798 1.00 00 0 0
255 255 255 255 37.3181992 20.2409000 -6.3359299 1.00 00 0 0
255 255 255 255 -3.5983901 20.1919994 -6.3803301 1.00 00 0 0
255 255 255 255 -48.545399 20.2493000 -6.3283501 1.00 00 0 0
255 255 255 255 48.2066994 20.2504997 -6.3271499 1.00 00 0 0
%doc_shedbig1
255 255 255 255 -45.871101 13.5639000 -26.128500 1.00 00 0 0
255 255 255 255 23.6401005 -17.023701 -25.360300 1.00 00 0 0
255 255 255 255 -45.912201 -15.416000 -26.165800 1.00 00 0 0
255 255 255 255 -45.854198 -6.8111000 -26.113199 1.00 00 0 0
255 255 255 255 -45.915600 -4.2254000 -26.168900 1.00 00 0 0
255 255 255 255 -45.890701 4.51593018 -26.146299 1.00 00 0 0
255 255 255 255 23.7325001 12.3559999 -25.276501 1.00 00 0 0
255 255 255 255 23.6616001 -7.5374098 -25.340799 1.00 00 0 0
255 255 255 255 23.5974007 2.09167004 -25.399000 1.00 00 0 0
255 255 255 255 23.6709003 21.8675995 -25.332399 1.00 00 0 0
255 255 255 255 23.5849991 31.4636993 -25.410400 1.00 00 0 0
255 255 255 255 -45.876499 -24.125999 -26.133400 1.00 00 0 0
%doc_shedbig3
255 255 255 255 10.0986004 -6.0178199 -6.0423899 1.00 00 0 0
255 255 255 255 35.2038994 -3.0133100 -6.0463500 1.00 00 0 0
255 255 255 255 35.2521019 6.45153999 -6.0025401 1.00 00 0 0
255 255 255 255 20.1431007 -6.0429101 -6.0196099 1.00 00 0 0
255 255 255 255 0.02575680 -6.0703101 -5.9947901 1.00 00 0 0
255 255 255 255 -10.067000 -5.9736300 -6.0824900 1.00 00 0 0
255 255 255 255 -20.072901 -6.0098901 -6.0496001 1.00 00 0 0
255 255 255 255 -30.094200 -6.0080600 -6.0512300 1.00 00 0 0
255 255 255 255 35.2439995 16.0037994 -6.0099201 1.00 00 0 0
255 255 255 255 -28.848400 18.3558006 -6.0496001 1.00 00 0 0
255 255 255 255 -19.338301 18.3558006 -6.0496001 1.00 00 0 0
255 255 255 255 -9.8282499 18.3558006 -6.0496001 1.00 00 0 0
255 255 255 255 -0.3181150 18.3558006 -6.0496001 1.00 00 0 0
255 255 255 255 9.11670017 18.3558006 -6.0496001 1.00 00 0 0
255 255 255 255 18.6044006 18.3558006 -6.0496001 1.00 00 0 0
%rustship_structure
255 255 255 255 -33.224400 -13.437500 -0.5309540 1.00 00 0 0
255 255 255 255 -33.224400 -10.605100 -0.5309540 1.00 00 0 0
255 255 255 255 -33.224400 -4.6179800 -0.5309540 1.00 00 0 0
255 255 255 255 -33.224400 -0.9908450 -0.5309540 1.00 00 0 0
255 255 255 255 -32.951302 6.58874989 -0.5309540 1.00 00 0 0
255 255 255 255 -32.758099 12.1512003 -0.5309540 1.00 00 0 0
255 255 255 255 -36.701698 14.8226004 -0.5309540 1.00 00 0 0
255 255 255 255 -41.039902 14.8839998 -0.5309540 1.00 00 0 0
%doc_tar6
255 255 255 255 -43.897202 -9.1029100 7.01211977 0.50 00 0 0
255 255 255 255 -43.897202 -5.5958900 7.01211977 0.50 00 0 0
255 255 255 255 -43.897202 -12.721600 7.01211977 0.50 00 0 0
255 255 255 255 -41.007900 -12.721600 7.01211977 0.50 00 0 0
255 255 255 255 -41.007900 -9.1029100 7.01211977 1.00 00 0 0
255 255 255 255 -41.007900 -5.5958900 7.01211977 1.00 00 0 0
%Hospital_ind
255 255 255 255 -13.809200 9.09012985 8.76523972 1.00 00 0 0
255 255 255 255 -13.809200 2.72537994 8.81752014 1.00 00 0 0
255 255 255 255 -13.809200 -2.7753501 8.81070995 1.00 00 0 0
255 255 255 255 -13.809200 -9.1515703 8.79689026 1.00 00 0 0
255 255 255 255 -17.489700 -14.225900 8.85435009 1.00 00 0 0
255 255 255 255 -17.489700 -23.367901 8.82038021 1.00 00 0 0
255 255 255 255 -17.489700 -32.852901 8.81700039 1.00 00 0 0
255 255 255 255 -8.9196301 49.9357986 15.6822004 1.00 00 0 0
255 255 255 255 -8.9196301 57.0951004 15.6927996 1.00 00 0 0
255 255 255 255 -8.9196301 67.4741974 15.6960001 1.00 00 0 0
%ind_land106
255 255 255 255 6.05200005 63.0435982 -9.9230604 1.00 00 0 0
255 255 255 255 23.8390999 61.6590996 -9.9230604 1.00 00 0 0
255 255 255 255 23.8390999 47.9444008 -9.9230604 1.00 00 0 0
255 255 255 255 10.5781002 42.9510994 -9.9230604 1.00 00 0 0
255 255 255 255 10.5781002 37.2695007 -9.9230604 1.00 00 0 0
255 255 255 255 -6.8403902 45.9343987 -9.9230604 1.00 00 0 0
255 255 255 255 -6.8403902 40.2528000 -9.9230604 1.00 00 0 0
255 255 255 255 -13.938200 34.5822983 -9.9230604 1.00 00 0 0
255 255 255 255 -13.938200 28.9006996 -9.9230604 1.00 00 0 0
255 255 255 255 -16.552999 19.3232994 -9.9230604 1.00 00 0 0
255 255 255 255 19.8880997 30.8020992 -9.9230604 1.00 00 0 0
255 255 255 255 19.8880997 25.1205006 -9.9230604 1.00 00 0 0
255 255 255 255 19.8880997 19.2703991 -9.9230604 1.00 00 0 0
%billboard03
255 255 255 255 6.23278999 5.95116997 12.6791000 1.00 00 0 0
255 255 255 255 4.23389006 6.90454006 12.6791000 1.00 00 0 0
255 255 255 255 2.79503989 7.59087992 12.6791000 1.00 00 0 0
255 255 255 255 -8.0489502 2.79577994 12.6791000 1.00 00 0 0
